12)CAVA_DEI_TIRRENI,_Marc..._315	33	The_new_driver_was_serviceable_also_in_other_respects_.	The_new_driver	false	Y	def	driver	NN	common	sg	3	10034906-N	10378412-N	00007347-N	00001930-N	00001740-N	4	noun.person	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	was	positive	also	serviceable	false	1	JJ	02123812-A	0	adj.all	past	be	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.1475409836065574	0.07179487179487179	0.7802197802197802	0.0	NO	EVALUATIVE
12)CAVA_DEI_TIRRENI,_Marc..._31	34	When_we_came_upon_a_field_of_narcissus_,	we	false	NO-NOUN	none	we	PRP	pronoun	pl	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	came	none	when	come	false	1	VBD	01835496-V	1	verb.motion	past	come	false	VBD	false	sim_past	active	01849221-V	NULL	NULL	NULL	0.0	0.08262108262108261	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._32	34	he_stopped_the_carriage	he	false	NO-NOUN	none	he	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	the_carriage	false	Y	def	carriage	NN	common	sg	3	03895866-N	02959942-N	04576211-N	04524313-N	00001740-N	10	noun.artifact	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	stopped	none	allow	stop	false	2	VBD	01860795-V	0	verb.motion	past	stop	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.0	0.21794871794871792	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._33	34	in_order_to_allow_us_the_pleasure_of_gathering_the_fragrant_blossoms_,	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	the_fragrant_blossoms	false	Y	def	blossom	NNS	common	pl	3	11669335-N	11675842-N	13087625-N	13086908-N	00001740-N	8	noun.plant	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	gathering	none	none	gather	false	0	VBG	01380638-V	0	verb.contact	none	gather	false	VBG	false	other	unknown	NULL	NULL	NULL	NULL	0.4476670870113494	0.04930966469428008	0.11834319526627221	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._34	34	besides_bringing_us_handfuls_of_flowers_,	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	handfuls	true	Y	none	handful	NNS	common	pl	3	13771154-N	13760316-N	13576355-N	00033615-N	00001740-N	5	noun.quantity	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	bringing	none	none	bring	false	0	VBG	01850315-V	2	verb.motion	none	bring	false	VBG	false	other	unknown	02077656-V	NULL	01449974-V	NULL	0.5737704918032787	0.11355311355311354	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._35	34	the_largest_bunch_of_course_being_laid_at_Angela_'s_feet_.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	the_largest_bunch_of_course_being_laid_at_Angela_'s_feet	false	Y	def	bunch	NN	common	sg	3	07959943-N	07959269-N	07951464-N	00031264-N	00001740-N	5	noun.group	laid	none	none	lay	false	0	VBN	01850315-V	1	verb.contact	none	lay	false	VBN	false	other	unknown	01494310-V	NULL	NULL	NULL	0.1092896174863388	0.13675213675213674	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._287	35	We_are_quite_sure	We	false	NO-NOUN	none	we	PRP	pronoun	pl	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	are	positive	discreet	sure	false	2	JJ	00336831-A	0	adj.all	present	be	false	VBP	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.21794871794871792	0.6318681318681318	0.6318681318681318	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._162	35	that_he_considers_her_the_living_image_of_the_pictures_of_the_Blessed_Virgin_,	her	false	NO-NOUN	none	her	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	considers	none	none	consider	false	0	VBZ	00628491-V	3	verb.cognition	present	consider	false	VBZ	false	pres	active	00690614-V	NULL	00689344-V	00670261-V	0.3770491803278689	0.039316239316239315	0.08791208791208792	0.0	NO	EVALUATIVE
12)CAVA_DEI_TIRRENI,_Marc..._163	35	although_he_is_too_discreet_to_say_so_.	he	false	NO-NOUN	none	he	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	say	positive	so	say	false	1	VB	00940384-V	1	verb.communication	none	say	false	VB	false	infinitif	active	01009240-V	NULL	NULL	NULL	0.0	0.19088319088319086	0.21978021978021978	0.21978021978021978	NO	DESCRIPTIVE
12)CAVA_DEI_TIRRENI,_Marc..._204	36	Angela_was_charming_to-day_,_in_a_blue_suit_and_a_white_shirt-waist_,	Angela	false	none	none	angelum	NNP	proper	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	was	none	none	to-day	false	1	NN	NULL	NULL	NULL	past	be	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.08196721311475409	0.04395604395604395	0.5259026687598116	0.0	NO	EVALUATIVE
12)CAVA_DEI_TIRRENI,_Marc..._288	36	but_the_March_sun_was_so_hot	the_March_sun	false	Y	def	sun	NN	common	sg	3	NULL	NULL	NULL	NULL	09450163-N	0	noun.object	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	was	positive	so	hot	false	1	JJ	01247240-A	0	adj.all	past	be	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.2459016393442623	0.11355311355311354	0.3139717425431711	0.0	YES	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._90	36	that_by_the_time_we_reached_Pæstum	we	false	NO-NOUN	none	we	PRP	pronoun	pl	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Pæstum	false	none	none	pæstum	NNP	proper	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	reached	none	none	reach	false	0	VBD	02020590-V	0	verb.motion	past	reach	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.2459016393442623	0.11355311355311354	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._91	36	it_had_taken_all_the_color_out_of_the_crown_of_her_pretty_blue_hat_.	it	false	NO-NOUN	none	it	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	all_the_color	false	none	def	color	NN	common	sg	3	04956594-N	04950126-N	04916342-N	00024264-N	00001740-N	5	noun.attribute	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	taken	none	none	take	false	0	VBN	02367363-V	1	verb.social	past	take	true	VBN	false	past_perf	active	02599636-V	NULL	NULL	NULL	0.34836065573770497	0.09615384615384615	0.260989010989011	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._158	37	As_there_is_no_inn_at_Pæstum	no_inn_at_Pæstum	false	Y	none	inn	NN	common	sg	3	03541696-N	03542333-N	02913152-N	04341686-N	00001740-N	8	noun.artifact	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	none	none	be	false	0	VBZ	02604760-V	0	verb.stative	present	be	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.11355311355311354	0.0	0.0	NO	DESCRIPTIVE
12)CAVA_DEI_TIRRENI,_Marc..._36	37	we_ate_our_luncheon_by_the_roadside_,	we	false	NO-NOUN	none	we	PRP	pronoun	pl	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	our_luncheon	false	Y	def	luncheon	NN	common	sg	3	07575076-N	07573696-N	07570720-N	00021265-N	00001740-N	7	noun.food	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.09615384615384615	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._37	37	stopping_under_the_shade_of_a_tree	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	the_shade	false	Y	def	shade	NN	common	sg	3	13984613-N	13984285-N	13983515-N	13983147-N	00001740-N	7	noun.state	stopping	none	none	stop	false	0	VBG	01860795-V	0	verb.motion	none	stop	false	VBG	false	other	unknown	NULL	NULL	NULL	NULL	0.2459016393442623	0.11355311355311354	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._92	37	where_a_peasant_was_enjoying_his_siesta_,	a_peasant	false	Y	indef	peasant	NN	common	sg	3	10410668-N	10544232-N	09610405-N	00007846-N	00001740-N	9	noun.person	his_siesta	false	Y	def	siesta	NN	common	sg	3	00858631-N	00858377-N	00858188-N	13440063-N	00001740-N	7	noun.act	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	enjoying	none	where	enjoy	false	1	VBG	01820302-V	0	verb.emotion	past	enjoy	false	VBG	true	past_cont	active	NULL	NULL	NULL	NULL	0.20491803278688525	0.21794871794871792	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._93	37	his_oxen_being_tethered_near_by_.	his_oxen	false	Y	def	ox	NN	common	sg	3	02403003-N	02402425-N	02402010-N	02401031-N	00001740-N	17	noun.animal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	being	none	none	tether	false	1	JJ	NULL	NULL	NULL	none	be	false	VBG	false	other	unknown	NULL	NULL	NULL	NULL	0.0	0.11355311355311354	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._164	38	Zelphine_is_enthusiastic_over_the_beauty_of_these_gentle_creatures_,_with_their_soft_,_kindly_brown_eyes_,	Zelphine	false	none	none	zelphine	NNP	proper	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	none	none	enthusiastic	false	0	JJ	00885695-A	0	adj.all	present	be	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.2804141501294219	0.025641025641025637	0.3585887796414112	0.04626951995373048	NO	EVALUATIVE
12)CAVA_DEI_TIRRENI,_Marc..._165	38	and_says	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	says	none	none	say	false	0	VBZ	00940384-V	1	verb.communication	present	say	false	VBZ	false	pres	active	01009240-V	NULL	NULL	NULL	0.0	0.4615384615384615	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._289	38	that_she_is_sure	she	false	NO-NOUN	none	she	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	is	none	none	sure	false	0	JJ	00336831-A	0	adj.all	present	be	false	VBZ	false	pres	active	NULL	NULL	NULL	NULL	0.0	0.21794871794871792	0.6318681318681318	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._290	38	that_Homer_,_had_just_such_a_one_in_mind	Homer	false	Y	none	homer	NNP	proper	sg	3	00132355-N	00131090-N	00043902-N	00036762-N	00001740-N	10	noun.act	just_such_a_one	false	Y	indef	one	NN	common	sg	3	13742573-N	13741022-N	13728499-N	13582013-N	00001740-N	7	noun.quantity	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	had	none	feed	have	false	1	VBD	02203362-V	0	verb.possession	past	have	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.1475409836065574	0.07179487179487179	0.18681318681318684	0.18681318681318684	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._166	38	when_he_wrote_of_his_ox-eyed_maidens_,	he	false	NO-NOUN	none	he	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	wrote	none	when	write	true	2	VBD	01617192-V	2	verb.creation	past	write	false	VBD	false	sim_past	active	01698271-V	NULL	01697816-V	NULL	0.20491803278688525	0.0	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._291	38	as_she_was_feeding_from_her_hand_.	she	false	NO-NOUN	none	she	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	feeding	none	none	feed	false	0	VBG	02220461-V	3	verb.consumption	past	feed	false	VBG	true	past_cont	active	01182021-V	NULL	01182709-V	02199590-V	0.20491803278688525	0.21794871794871792	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._94	39	She_made_so_pretty_a_picture	She	false	NO-NOUN	none	she	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	a_picture	false	Y	indef	picture	NN	common	sg	3	03931044-N	04076846-N	03129123-N	00021939-N	00001740-N	7	noun.artifact	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	made	positive	stand	make	false	2	VBD	02560585-V	0	verb.social	past	make	false	VBD	false	sim_past	active	NULL	NULL	NULL	NULL	0.30054644808743164	0.13675213675213674	0.0	0.38461538461538464	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._95	39	as_she_stood_beside_the_great_white_ox_,	she	false	NO-NOUN	none	she	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	stood	none	none	stand	false	0	VBD	02604760-V	2	verb.contact	past	stand	false	VBD	false	sim_past	active	01546111-V	NULL	01545883-V	NULL	0.0	0.08262108262108261	0.5494505494505495	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._96	39	feeding_him_daintily_with_bean-blossoms_,	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	him	false	NO-NOUN	none	him	PRP	pronoun	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	feeding	positive	daintily	feed	false	1	VBG	02220461-V	3	verb.consumption	none	feed	false	VBG	false	other	unknown	01182021-V	NULL	01182709-V	02199590-V	0.0	0.13675213675213674	0.0	0.38461538461538464	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._97	39	that_Angela_tried_to_get_a_snap-shot_of_her_,	Angela	false	none	none	angelum	NNP	proper	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	a_snap-shot_of_her	false	none	indef	snap-shoot	NN	common	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	tried	none	none	try	false	0	VBD	02367363-V	1	verb.social	past	try	false	VBD	false	sim_past	active	02530167-V	NULL	NULL	NULL	0.0	0.16923076923076924	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._98	39	but_that_provoking_ox_-_the_slowest_of_all_animals_-_took_it_into_his_head	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ox_-_the_slowest_of_all_animals_-	false	Y	none	ox	NN	common	sg	3	02403003-N	02402425-N	02402010-N	02401031-N	00001740-N	17	noun.animal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	provoking	none	none	provoke	false	0	VBG	01617192-V	1	verb.emotion	none	provoke	false	VBG	false	other	unknown	01759326-V	NULL	NULL	NULL	0.20491803278688525	0.09615384615384615	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._99	39	to_move_at_the_critical_moment_.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	the_critical_moment	false	Y	def	moment	NN	common	sg	3	15244650-N	15180528-N	00033615-N	00002137-N	00001740-N	4	noun.time	move	none	none	move	false	0	VB	01835496-V	0	verb.motion	none	move	false	VB	false	infinitif	active	NULL	NULL	NULL	NULL	0.2459016393442623	0.11355311355311354	0.3139717425431711	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._100	40	The_country_seemed_more_level_and_marshy	The_country	false	Y	def	country	NN	common	sg	3	08168978-N	08359949-N	08189659-N	08008335-N	00001740-N	7	noun.group	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	seemed	none	draw	seem	false	1	VBD	02604760-V	1	verb.perception	past	seem	false	VBD	false	sim_past	active	02133435-V	NULL	NULL	NULL	0.2459016393442623	0.11355311355311354	0.0	0.0	NO	EVALUATIVE
12)CAVA_DEI_TIRRENI,_Marc..._101	40	as_we_drew_near_Pæstum_,	we	false	NO-NOUN	none	we	PRP	pronoun	pl	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	drew	none	rise	draw	false	1	VBD	01850315-V	1	verb.contact	past	draw	false	VBD	false	sim_past	active	01448100-V	NULL	NULL	NULL	0.0	0.13675213675213674	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._102	40	although_on_the_left_there_rose_the_spur_of_a_mountain_range_,	the_spur_of_a_mountain_range	false	Y	def	spur	NN	common	sg	3	07252378-N	06691442-N	06686736-N	06598915-N	00001740-N	6	noun.communication	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	rose	none	none	rise	false	0	VBD	01835496-V	1	verb.motion	past	rise	false	VBD	false	sim_past	active	01968569-V	NULL	NULL	NULL	0.09457755359394705	0.1242603550295858	0.0	0.0	NO	DESCRIPTIVE
12)CAVA_DEI_TIRRENI,_Marc..._103	40	on_one_of_whose_heights_are_the_ruins_of_the_hillside_fortress_of_Capaccio_Vecchio_.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	one_of_whose_heights_are_the_ruins_of_the_hillside_fortress_of_Capaccio_Vecchio	false	NO-NOUN	none	one	CD	unknown	sg	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	are	none	none	ruin	false	1	NNS	00001740-N	9	noun.state	present	be	false	VBP	false	pres	active	14562324-N	14560612-N	14562142-N	14561618-N	0.06147540983606558	0.035256410256410256	0.0	0.0	NO	DESCRIPTIVE
12)CAVA_DEI_TIRRENI,_Marc..._159	41	This_town_was_founded_by_the_inhabitants_of_Pæstum	This_town	false	Y	demon	town	NN	common	sg	3	08665504-N	08626283-N	08675967-N	08574314-N	00001740-N	8	noun.location	the_inhabitants_of_Pæstum	false	Y	def	inhabitant	NNS	common	pl	3	09620078-N	00007846-N	00004475-N	00004258-N	00001740-N	7	noun.person	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	founded	none	drive	found	false	1	VBN	02426171-V	1	verb.social	past	found	true	VBN	false	past_perf	active	02427103-V	NULL	NULL	NULL	0.0	0.08262108262108261	0.0	0.0	NO	DESCRIPTIVE
12)CAVA_DEI_TIRRENI,_Marc..._160	41	when_they_were_driven_from_their_city_by_the_Saracens_in_the_ninth_century_.	they	false	NO-NOUN	none	they	PRP	pronoun	pl	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	the_Saracens	false	none	def	saracen	NNP	proper	sg	3	10552019-N	10359759-N	10765679-N	09629752-N	00001740-N	10	noun.person	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	driven	none	when	drive	false	1	VBN	01206218-V	4	verb.motion	past	drive	true	VBN	false	past_perf	active	01930874-V	01210737-V	01224744-V	01211699-V	0.07103825136612021	0.10427350427350426	0.0	0.0	YES	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._38	42	To_our_surprise_,_we_saw_herds_of_buffalo_grazing_in_the_fields_,_much_smaller_and_different_in_other_respects_from_the_American_bison_.	we	false	NO-NOUN	none	we	PRP	pronoun	pl	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	herds_of_buffalo_grazing_in_the_fields_,_much_smaller_and_different_in_other_respects_from_the_American_bison	true	Y	none	herd	NNS	common	pl	3	07994331-N	07993929-N	07941170-N	00031264-N	00001740-N	5	noun.group	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	saw	none	none	see	false	0	VBD	02106506-V	1	verb.perception	past	see	false	VBD	false	sim_past	active	02129289-V	NULL	NULL	NULL	0.18284993694829763	0.011834319526627222	0.23245984784446327	0.004226542688081162	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._39	43	Our_driver_told_us	Our_driver	false	Y	def	driver	NN	common	sg	3	10034906-N	10378412-N	00007347-N	00001930-N	00001740-N	4	noun.person	us	false	NO-NOUN	none	us	PRP	pronoun	pl	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	told	none	none	tell	false	0	VBD	00940384-V	1	verb.communication	past	tell	false	VBD	false	sim_past	active	01009240-V	NULL	NULL	NULL	0.0	0.21794871794871792	0.0	0.0	NO	NARRATIVE
12)CAVA_DEI_TIRRENI,_Marc..._167	43	that_this_small_black_buffalo_is_to_be_found_near_the_coast_in_many_parts_of_Italy_,	this_small_black_buffalo	false	Y	demon	buffalo	NN	common	sg	3	02410702-N	02410509-N	02401031-N	02399000-N	00001740-N	16	noun.animal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	found	none	none	find	false	0	VBN	02248465-V	0	verb.possession	none	find	false	VBN	false	other	unknown	NULL	NULL	NULL	NULL	0.0	0.13675213675213674	0.21978021978021978	0.0	NO	EXPOSITORY
